split,index,text,audio_path_list,label
train,1232,And everybody says they take responsibility.,MMUSED-fallacy/audio_clips/20_1992/138.wav,0
train,1233,"Surely, there are things that we can do in the retrofitting, ;n the redesign of our homes, not only of our houses, but of our commercial structures, as well, that will make it possible for us to achieve.",MMUSED-fallacy/audio_clips/8_1980/113.wav,0
train,1234,Another one is to invest and save and to stimulate growth.,MMUSED-fallacy/audio_clips/21_1992/495.wav,0
train,1235,Now Senator Kennedy a moment ago referred to the fact that there was not an adequate Voice of America program for Latin America.,MMUSED-fallacy/audio_clips/2_1960/189.wav,0
train,1236,If the rate of increase in government spending can be held at 5 percent -- we're not far from there -- by 1989 that would have reduced the budget deficits down to a $30 or $40 billion level.,MMUSED-fallacy/audio_clips/10_1984/54.wav,0
train,1237,"The platform to which the President refers, in fact, calls for a religious test in the selection of judges.",MMUSED-fallacy/audio_clips/10_1984/261.wav,0
train,1238,"I remember 1973 in the depth of the uh - energy crisis when President Nixon called on the American people to make a sacrifice, to cut down on the waste of uh - gasoline, to cut down on the uh - speed of automobiles.",MMUSED-fallacy/audio_clips/7_1976/50.wav,0
train,1239,I agree with him.,MMUSED-fallacy/audio_clips/13_1988/365.wav,0
train,1240,"But we turned it over to a maniacal fanatic who has slaughtered thousands and thousands of people, calling it executions.",MMUSED-fallacy/audio_clips/12_1984/593.wav,0
train,1241,"The so-called negotiation that you said I walked out on was the so-called walk in the woods between one of our representatives and one of the Soviet Union, and it wasn't me that turned it down, the Soviet Union disavowed it.",MMUSED-fallacy/audio_clips/12_1984/370.wav,0
train,1242,"People are pouring into our country, and they're coming in from the Middle East and other places.",MMUSED-fallacy/audio_clips/42_2016/52.wav,0
train,1243,He talked about the unemployed.,MMUSED-fallacy/audio_clips/32_2004/788.wav,0
train,1244,Maybe you can do it right now.,MMUSED-fallacy/audio_clips/46_2020/392.wav,0
train,1245,"There are always trouble spots in the world, and how those troubled areas are addressed by a President alone in that Oval Office affects our nation directly, the involvement of the United States and also our American interests.",MMUSED-fallacy/audio_clips/9_1980/69.wav,0
train,1246,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives.,MMUSED-fallacy/audio_clips/27_2000/101.wav,1
train,1247,"We could impose significant meaningful, painful sanctions on the Iranians that I think could have a beneficial effect.",MMUSED-fallacy/audio_clips/33_2008/638.wav,0
train,1248,"You know, Congress passed a law called DOMA, the Defense of Marriage Act.",MMUSED-fallacy/audio_clips/32_2004/320.wav,0
train,1249,"They then diverted their attention from the very people who attacked us, who were at the center of the war on terror, and so Osama bin Laden is still at large.",MMUSED-fallacy/audio_clips/30_2004/145.wav,0
train,1250,Look at the 4 million new businesses.,MMUSED-fallacy/audio_clips/26_2000/627.wav,0
train,1251,"Third, what's really hurting American business more than anything else is the cost of health care.",MMUSED-fallacy/audio_clips/31_2004/880.wav,0
train,1252,"Well, first of all, I do agree that we've been largely absent, not entirely absent, but largely absent from the peace-making process over the last four years.",MMUSED-fallacy/audio_clips/30_2004/437.wav,0
train,1253,I've also suggested that on the domestic side there are areas where we can make some cuts.,MMUSED-fallacy/audio_clips/13_1988/111.wav,0
train,1254,Now we've got all thousands and thousands of refugees.,MMUSED-fallacy/audio_clips/22_1996/628.wav,0
train,1255,And the first way we will do that is by supporting the Equal Pay Act which has been proposed in Congress which gives women the right to file legal actions against employers who are not treating them fairly and not paying them equally.,MMUSED-fallacy/audio_clips/26_2000/153.wav,0
train,1256,"And, as a matter of fact, we haven't avoided arms control talks with the Soviet Union.",MMUSED-fallacy/audio_clips/12_1984/367.wav,0
train,1257,"But to indicate in advance how we would respond, to indicate the nature of this response would be incorrect; it would certainly be inappropriate; it would not be in the best interests of the United States.",MMUSED-fallacy/audio_clips/3_1960/53.wav,0
train,1258,We differ on whether or not pollution controls ought to be voluntary.,MMUSED-fallacy/audio_clips/27_2000/890.wav,0
train,1259,Tipper and I have four children.,MMUSED-fallacy/audio_clips/28_2000/692.wav,0
train,1260,"Well, that's not exactly an accurate description of what happened.",MMUSED-fallacy/audio_clips/7_1976/502.wav,0
train,1261,"I look back on those years as the beginning of wisdom, learning everything a man can learn about the vulnerabilities and the strengths that are ours as Americans.",MMUSED-fallacy/audio_clips/18_1992/74.wav,0
train,1262,"I have talked of having zones in those cities that are run down, where there is a high percentage of people on welfare, and offer tax incentives.",MMUSED-fallacy/audio_clips/8_1980/222.wav,0
train,1263,Who -- why would you want to increase anybody's taxes right now?,MMUSED-fallacy/audio_clips/36_2008/123.wav,0
train,1264,"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",MMUSED-fallacy/audio_clips/29_2004/145.wav,0
train,1265,I think you have to be able to reach out and work together and build coalitions.,MMUSED-fallacy/audio_clips/26_2000/584.wav,0
train,1266,"But as Admiral Yarnell has said, and he's been supported by most military authority, these islands that we're now talking about are not worth the bones of a single American soldier; and I know how difficult it is to sustain troops close to the shore under artillery bombardment.",MMUSED-fallacy/audio_clips/3_1960/229.wav,1
train,1267,"There's abuse, tremendous abuse.",MMUSED-fallacy/audio_clips/46_2020/230.wav,1
train,1268,I don't think that's right.,MMUSED-fallacy/audio_clips/28_2000/916.wav,0
train,1269,"Now, what I've done throughout this campaign is to propose a net spending cut.",MMUSED-fallacy/audio_clips/36_2008/160.wav,0
train,1270,"He got, he got the Bronze Star.",MMUSED-fallacy/audio_clips/44_2020/1352.wav,1
train,1271,"If we can get three miles more per gallon from our cars we'll get a -- we'll save 1 million barrels of oil a day, which is exactly what the refuge at its best in Alaska would produce.",MMUSED-fallacy/audio_clips/26_2000/506.wav,0
train,1272,"You see, I'd have found a way to sign that bill.",MMUSED-fallacy/audio_clips/13_1988/289.wav,1
train,1273,"Well, the president and his experts have told America that it's not a question of if; it's a question of when.",MMUSED-fallacy/audio_clips/31_2004/477.wav,0
train,1274,"If we build up the hopes of the world by having a summit conference that is not adequately prepared, and then, if Mr. Khrushchev finds some excuse for breaking it up - as he did this one - because he isn't going to get his way - we'd set back the cause of peace.",MMUSED-fallacy/audio_clips/4_1960/341.wav,0
train,1275,That was certainly the case from the minute I got there.,MMUSED-fallacy/audio_clips/22_1996/307.wav,0
train,1276,She doesn't get it done.,MMUSED-fallacy/audio_clips/42_2016/487.wav,0
train,1277,"Some of them I've got a conflict of interest on, if you know what I mean.",MMUSED-fallacy/audio_clips/27_2000/250.wav,0
train,1278,"So, that was the only place that that was used.",MMUSED-fallacy/audio_clips/10_1984/603.wav,0
train,1279,"But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods.",MMUSED-fallacy/audio_clips/41_2016/716.wav,0
train,1280,"You know, in the last, or two decades ago, it was routine for leaders of foreign countries to come over here and say you guys have got to do something about these horrendous deficits because it's causing tremendous problems for the rest of the world, and we were lectured to all the time.",MMUSED-fallacy/audio_clips/27_2000/71.wav,1
train,1281,"Well, Jim, first of all, I would like to thank the sponsors of this debate and the people of Boston for hosting the debate.",MMUSED-fallacy/audio_clips/25_2000/19.wav,0
train,1282,"Cleveland is a wonderful, distinguished city that's done a lot of great things, but it has the highest poverty rate in the country.",MMUSED-fallacy/audio_clips/30_2004/534.wav,0
train,1283,"This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will.",MMUSED-fallacy/audio_clips/29_2004/69.wav,1
train,1284,"Because he will not withdraw, because he's committed to these islands, because we've been unable to persuade him to withdraw, we are in a very difficult position.",MMUSED-fallacy/audio_clips/4_1960/439.wav,0
train,1285,"Well, they should look at our proposals and look at us as people and make up their own minds.",MMUSED-fallacy/audio_clips/25_2000/499.wav,0
train,1286,And we better be awfully careful.,MMUSED-fallacy/audio_clips/41_2016/378.wav,0
train,1287,"We're just in a period -- we've got to work to bring it -- my opponent keeps mentioning John McCain, and I'm glad he did.",MMUSED-fallacy/audio_clips/32_2004/1022.wav,0
train,1288,I've got an agenda that I want to get done for the country.,MMUSED-fallacy/audio_clips/28_2000/1030.wav,0
train,1289,"Earlier, Governor Romney talked about he wants to make Pell Grants and other education accessible for young people.",MMUSED-fallacy/audio_clips/39_2012/465.wav,0
train,1290,"If you don't vote for me, I still want to be your president.",MMUSED-fallacy/audio_clips/42_2016/500.wav,0
train,1291,But I think there is also a national responsibility.,MMUSED-fallacy/audio_clips/1_1960/47.wav,0
train,1292,"But I know how to get America working again, restore our economy and take care of working Americans.",MMUSED-fallacy/audio_clips/35_2008/68.wav,0
train,1293,That's why Senator Lugar says: incompetent in the delivery of services.,MMUSED-fallacy/audio_clips/31_2004/1168.wav,0
train,1294,"When Governor Romney says that we should eliminate funding for Planned Parenthood, there are millions of women all across the country, who rely on Planned Parenthood for, not just contraceptive care, they rely on it for mammograms, for cervical cancer screenings.",MMUSED-fallacy/audio_clips/39_2012/517.wav,0
train,1295,"Now, I'd like to come back for a quick moment, if I can, to that issue about China and the talks.",MMUSED-fallacy/audio_clips/29_2004/1034.wav,0
train,1296,"I have not had the experience the President has had in holding that office, but I think in being Governor of California, the most populous state in the Union - if it were a nation, it would be the seventh-ranking economic power in the world - I, too, had some lonely moments and decisions to make.",MMUSED-fallacy/audio_clips/9_1980/676.wav,0
train,1297,I want to keep their taxes down on small business.,MMUSED-fallacy/audio_clips/39_2012/568.wav,0
train,1298,This doesn't have to be.,MMUSED-fallacy/audio_clips/7_1976/613.wav,0
train,1299,So one of the things that I think we have to recognize is pursuing the same kinds of policies that we pursued over the last eight years is not going to bring down the deficit.,MMUSED-fallacy/audio_clips/36_2008/235.wav,0
train,1300,I like President Reagan.,MMUSED-fallacy/audio_clips/10_1984/679.wav,0
train,1301,All 50 states did it.,MMUSED-fallacy/audio_clips/22_1996/296.wav,0
train,1302,Because we talked about what we wanted to do.,MMUSED-fallacy/audio_clips/42_2016/512.wav,0
train,1303,"One is to control nuclear weapons, which I hope we'll get to later on because that is the most important single issue in this campaign.",MMUSED-fallacy/audio_clips/9_1980/91.wav,0
train,1304,"Seven out of eight years, the budget commitments for defense went down, 37% in all.",MMUSED-fallacy/audio_clips/9_1980/62.wav,0
train,1305,You have to look at what he did.,MMUSED-fallacy/audio_clips/44_2020/997.wav,0
train,1306,I don't think you can -- I don't think you can get results that way.,MMUSED-fallacy/audio_clips/27_2000/891.wav,0
train,1307,That would really cripple our readiness.,MMUSED-fallacy/audio_clips/26_2000/345.wav,0
train,1308,The difficulty now is the president's course is quite limited.,MMUSED-fallacy/audio_clips/3_1960/292.wav,0
train,1309,It's a moral responsibility for us and the world.,MMUSED-fallacy/audio_clips/29_2004/864.wav,0
train,1310,"When I did an interview with Howard Stern, very lightly, first time anyone's asked me that, I said, very lightly, I don't know, maybe, who knows?",MMUSED-fallacy/audio_clips/41_2016/1001.wav,0
train,1311,Nobody has more respect for women than I do.,MMUSED-fallacy/audio_clips/42_2016/42.wav,0
train,1312,"Look, when we think about immigration, we have to understand there are folks all around the world who still see America as the land of promise.",MMUSED-fallacy/audio_clips/39_2012/833.wav,0
train,1313,Incentives.,MMUSED-fallacy/audio_clips/22_1996/531.wav,0
train,1314,I couldn't agree more that the Iraqis want to be free and that they could be free.,MMUSED-fallacy/audio_clips/29_2004/657.wav,0
train,1315,Let me just make it clear: I will never allow any country to have a veto over our security.,MMUSED-fallacy/audio_clips/32_2004/1082.wav,0
train,1316,Soldiers know over there that this isn't being done right yet.,MMUSED-fallacy/audio_clips/29_2004/609.wav,0
train,1317,"And I understand they do include investments outside the United States, including in -- in Chinese companies.",MMUSED-fallacy/audio_clips/39_2012/809.wav,0
train,1318,We heard the same thing.,MMUSED-fallacy/audio_clips/32_2004/582.wav,0
train,1319,In fact there are serious problems.,MMUSED-fallacy/audio_clips/18_1992/352.wav,0
train,1320,You're going to have 120 to 150 new members of Congress.,MMUSED-fallacy/audio_clips/20_1992/484.wav,0
train,1321,Secretary Clinton also fought it.,MMUSED-fallacy/audio_clips/41_2016/767.wav,0
train,1322,"Now we have to create those jobs, now that we're requiring people to go do work.",MMUSED-fallacy/audio_clips/22_1996/999.wav,0
train,1323,"I believe that to be accurate, I had 49 percent; President Ford, 39 percent.",MMUSED-fallacy/audio_clips/7_1976/507.wav,0
train,1324,"So my attitude is, we've got to grow the economy from the bottom up.",MMUSED-fallacy/audio_clips/33_2008/158.wav,0
train,1325,"But what ultimately I believe is that women in consultation with their families, their doctors, their religious advisers, are in the best position to make this decision.",MMUSED-fallacy/audio_clips/36_2008/728.wav,0
train,1326,It's mortgaging our children's future.,MMUSED-fallacy/audio_clips/36_2008/519.wav,0
train,1327,I believe that it is important to tell the truth to the American people.,MMUSED-fallacy/audio_clips/29_2004/502.wav,0
train,1328,"And we'll get you home as soon as the mission's done, because this is a vital mission.""",MMUSED-fallacy/audio_clips/29_2004/303.wav,1
train,1329,"I know the governor is against it, and I know that I'm for it.",MMUSED-fallacy/audio_clips/28_2000/806.wav,0
train,1330,"It is tragic that uh - the full transcript of that interview was not released and that there were excerpts, some of the excerpts, taken out of context.",MMUSED-fallacy/audio_clips/7_1976/159.wav,0
train,1331,And we'll continue to protect our borders.,MMUSED-fallacy/audio_clips/32_2004/694.wav,0
train,1332,And so what I want is a -- is a comprehensive strategy.,MMUSED-fallacy/audio_clips/39_2012/958.wav,0
train,1333,"Jeremy, first of all, your future is bright.",MMUSED-fallacy/audio_clips/39_2012/58.wav,0
train,1334,Let me tell you what your plan is.,MMUSED-fallacy/audio_clips/25_2000/932.wav,0
train,1335,"Well, it was not one of my ads, either, Governor.",MMUSED-fallacy/audio_clips/28_2000/549.wav,0
train,1336,"And to make sure our society is as hopeful as it possibly can be, every single child in America must be educated.",MMUSED-fallacy/audio_clips/27_2000/492.wav,1
train,1337,"We have a back-up paper to my economic speech of a couple of weeks ago in Chicago, that gives all of the figures.",MMUSED-fallacy/audio_clips/8_1980/301.wav,0
train,1338,"I know who I am, and I know where I'm from, and I know where I want to take America.",MMUSED-fallacy/audio_clips/22_1996/1091.wav,0
train,1339,"He's 70 years old, has high blood pressure, his wife has heart trouble.",MMUSED-fallacy/audio_clips/25_2000/163.wav,0
train,1340,In some respects this is a continuation of a process that began ten years ago all across eastern Europe and has only now arrived in Serbia.,MMUSED-fallacy/audio_clips/26_2000/261.wav,0
train,1341,And we're going to have a manufacturing jobs credit and a job hiring credit so we actually help people be able to hire here.,MMUSED-fallacy/audio_clips/32_2004/244.wav,0
train,1342,"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",MMUSED-fallacy/audio_clips/20_1992/106.wav,0
train,1343,The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again.,MMUSED-fallacy/audio_clips/22_1996/1072.wav,0
train,1344,"He did block it, because we passed it in the United States Senate.",MMUSED-fallacy/audio_clips/31_2004/531.wav,0
train,1345,"For a while, as I recall, it even seems to me that there was talk of legalizing or decriminalizing marijuana and other drugs, and I think that's all wrong.",MMUSED-fallacy/audio_clips/13_1988/14.wav,0
train,1346,I don't think he was misleading when he called Iraq a grave threat in the fall of 2002.,MMUSED-fallacy/audio_clips/29_2004/521.wav,0
train,1347,"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great.",MMUSED-fallacy/audio_clips/28_2000/268.wav,0
train,1348,I think it's important and I share it.,MMUSED-fallacy/audio_clips/32_2004/971.wav,0
train,1349,"Whatever position I take on that, that'll become the issue.",MMUSED-fallacy/audio_clips/44_2020/306.wav,0
train,1350,Okay.,MMUSED-fallacy/audio_clips/10_1984/712.wav,0
train,1351,"And there were many people, like myself, who opposed quotas, who felt there were places where it was overreaching.",MMUSED-fallacy/audio_clips/32_2004/912.wav,0
train,1352,And I think what others could do for our country and themselves if we did the welfare reform thing in the proper way.,MMUSED-fallacy/audio_clips/22_1996/1074.wav,0
train,1353,I believe Governor Romney is a good man.,MMUSED-fallacy/audio_clips/39_2012/1189.wav,0
train,1354,"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.",MMUSED-fallacy/audio_clips/31_2004/557.wav,0
train,1355,"But never have we ever, nor would we, support the idea of someone closing down a factory here and moving overseas.",MMUSED-fallacy/audio_clips/18_1992/262.wav,0
train,1356,We have to do better.,MMUSED-fallacy/audio_clips/30_2004/539.wav,0
train,1357,"Whether it's the Iran deal that you're so in love with, where we gave them $150 billion back, whether it's the Iran deal, whether it's anything you can—name—you almost can't name a good deal.",MMUSED-fallacy/audio_clips/41_2016/1202.wav,0
train,1358,"Instead of just comes the soft bigotry of low expectations, that there has to be a consequence.",MMUSED-fallacy/audio_clips/28_2000/223.wav,0
train,1359,"Now then, to nail it, there's one way out -- a growing, expanding job base.",MMUSED-fallacy/audio_clips/21_1992/146.wav,0
train,1360,Perhaps that oil abroad should be treated differently than the oil here at home.,MMUSED-fallacy/audio_clips/3_1960/392.wav,0
train,1361,People need to own.,MMUSED-fallacy/audio_clips/23_1996/126.wav,0
train,1362,And we're the most religious people on Earth.,MMUSED-fallacy/audio_clips/10_1984/433.wav,0
train,1363,Those gray-area weapons systems are creating some problems in a - the agreement for a SALT II negotiation.,MMUSED-fallacy/audio_clips/6_1976/360.wav,0
train,1364,"She said, sweetheart -- as she's prone to call me -- remember, be positive and know that I will love you no matter what you're opponent says about you.",MMUSED-fallacy/audio_clips/26_2000/18.wav,0
train,1365,It's ruining us in trade.,MMUSED-fallacy/audio_clips/10_1984/661.wav,1
train,1366,"In fact, I've said the opposite: I will never turn the security of the United States over to any nation.",MMUSED-fallacy/audio_clips/32_2004/848.wav,0
train,1367,That is absolutely proved over and over again.,MMUSED-fallacy/audio_clips/41_2016/926.wav,0
train,1368,And we'll care for these young children.,MMUSED-fallacy/audio_clips/36_2008/872.wav,0
train,1369,"She and her husband made us grandparents almost a year-and-a-half ago, and yet if she'll forgive me, when she was little, she brought a record home that had some awful lyrics in it and Tipper hit the ceiling.",MMUSED-fallacy/audio_clips/28_2000/695.wav,0
train,1370,Are you going to go after Social Security and Medicare and student assistance and the handicapped again as you did last time?,MMUSED-fallacy/audio_clips/10_1984/696.wav,0
train,1371,And I think that's a private matter.,MMUSED-fallacy/audio_clips/27_2000/592.wav,0
train,1372,"And we're going to stay engaged, as long as I'm president, working to improve things.",MMUSED-fallacy/audio_clips/21_1992/198.wav,0
train,1373,It's going up at numbers that nobody's ever seen worldwide.,MMUSED-fallacy/audio_clips/42_2016/189.wav,0
train,1374,And you do live very well.,MMUSED-fallacy/audio_clips/46_2020/479.wav,0
train,1375,"And I can tell you looking at you right now, in all cases those answers were affirmative.",MMUSED-fallacy/audio_clips/28_2000/897.wav,0
train,1376,"Yes, we got problems at home.",MMUSED-fallacy/audio_clips/21_1992/204.wav,0
train,1377,They were ignored.,MMUSED-fallacy/audio_clips/13_1988/792.wav,0
train,1378,"And if they aren't, my guess is then the board of governors will recommend sending the whole matter to the U. N. Security Council for the application of the international sanctions, which I think would be exactly the right way to go.",MMUSED-fallacy/audio_clips/30_2004/395.wav,0
train,1379,Murders are up.,MMUSED-fallacy/audio_clips/41_2016/706.wav,0
train,1380,And we can get those weapons at the same time as we get China.,MMUSED-fallacy/audio_clips/29_2004/1039.wav,0
train,1381,And there's an enormous undone job to protect the loose nuclear materials in the world that are able to get to terrorists.,MMUSED-fallacy/audio_clips/29_2004/245.wav,0
train,1382,But we did something else that was interesting.,MMUSED-fallacy/audio_clips/28_2000/53.wav,0
train,1383,"Here is what I believe, sir.",MMUSED-fallacy/audio_clips/28_2000/531.wav,0
train,1384,They want these young people to have a chance to get jobs and the rest.,MMUSED-fallacy/audio_clips/10_1984/630.wav,0
train,1385,He's talking about his plan to keep jobs here.,MMUSED-fallacy/audio_clips/31_2004/905.wav,1
train,1386,"So a man who can be provoked by a tweet should not have his fingers anywhere near the nuclear codes, as far as I think anyone with any sense about this should be concerned.",MMUSED-fallacy/audio_clips/41_2016/1068.wav,0
train,1387,Thank you to Hofstra University and to Candy Crowley for organizing and leading this -- this event.,MMUSED-fallacy/audio_clips/39_2012/21.wav,0
train,1388,"Those are the people, Democrats and Republicans, who have shaped my ideas and who will be surrounding me in the White House.",MMUSED-fallacy/audio_clips/36_2008/422.wav,0
train,1389,The Senator mentioned the trial lawyers.,MMUSED-fallacy/audio_clips/22_1996/231.wav,0
train,1390,"I think it take fresh leadership now, and an understanding of those forces of change to provide the kind of strength that we need, and perhaps the vice president can explain what he was doing when he supported the trading of arms to terrorist nation, and his involvement in Panama and that endorsement of Mr. Macros.",MMUSED-fallacy/audio_clips/13_1988/561.wav,0
train,1391,And I ask you to give me the opportunity to make you proud.,MMUSED-fallacy/audio_clips/29_2004/1083.wav,0
train,1392,I assume I am.,MMUSED-fallacy/audio_clips/42_2016/63.wav,0
train,1393,"Well, that's exactly the commitment that was made to the American people in 1980: He would never reduce benefits.",MMUSED-fallacy/audio_clips/10_1984/102.wav,0
train,1394,"During the Clinton years, as you may recall, there was a fight over affirmative action.",MMUSED-fallacy/audio_clips/32_2004/911.wav,0
train,1395,I think there ought to be parental notification laws.,MMUSED-fallacy/audio_clips/31_2004/1100.wav,0
train,1396,"Is it true that this Administration, as Senator Kennedy has charged, has been an Administration of retreat, of defeat, of stagnation?",MMUSED-fallacy/audio_clips/1_1960/88.wav,1
train,1397,We're better than that.,MMUSED-fallacy/audio_clips/21_1992/572.wav,0
train,1398,"Well, the truth of the matter is, is that that's exactly what we've done.",MMUSED-fallacy/audio_clips/39_2012/466.wav,0
train,1399,"We are going to, as I say, we're busy trying to find the centers where these operations stem from, and retaliation will be taken.",MMUSED-fallacy/audio_clips/12_1984/278.wav,1
train,1400,"I believe the answer lies in just recognizing human nature and how we make everything else work in this country, when we want it to work.",MMUSED-fallacy/audio_clips/8_1980/163.wav,0
train,1401,"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right.",MMUSED-fallacy/audio_clips/28_2000/412.wav,0
train,1402,So there's no doubt that we have a long way to go.,MMUSED-fallacy/audio_clips/33_2008/122.wav,0
train,1403,"Yeah, I appreciate that.",MMUSED-fallacy/audio_clips/28_2000/245.wav,0
train,1404,"There's even an Apple store in China that's a counterfeit Apple store, selling counterfeit goods.",MMUSED-fallacy/audio_clips/39_2012/1113.wav,0
train,1405,I would say to that person exactly what I will say to you right now.,MMUSED-fallacy/audio_clips/31_2004/1071.wav,0
train,1406,"In countries like Libya or Iraq, we have even alienated some of our closest trade partners because we have insisted upon the control of the spread of nuclear weapons to those potentially terrorist countries.",MMUSED-fallacy/audio_clips/9_1980/289.wav,0
train,1407,Premiums have gotten too high.,MMUSED-fallacy/audio_clips/42_2016/178.wav,0
train,1408,"Gwen, we think lawsuit abuse is a serious problem in this country.",MMUSED-fallacy/audio_clips/30_2004/750.wav,0
train,1409,And the black market sale price was about $250 million.,MMUSED-fallacy/audio_clips/29_2004/949.wav,0
train,1410,You just want to add an additional tax cut over the loopholes.,MMUSED-fallacy/audio_clips/33_2008/223.wav,0
train,1411,"Governor Reagan's approach to our energy policy, which has already proven its effectiveness, is to repeal, or to change substantially, the windfall profits tax - to return a major portion of $227 billion back to the oil companies; to do away with the Department of Energy; to short-circuit our synthetic fuels program; to put a minimal emphasis on solar power; to emphasize strongly nuclear power plants as a major source of energy in the future.",MMUSED-fallacy/audio_clips/9_1980/472.wav,0
train,1412,"Now, you've shown independence -- commendable independence, on some key issues like torture, for example, and I give you enormous credit for that.",MMUSED-fallacy/audio_clips/36_2008/279.wav,0
train,1413,Here is the role of the federal government.,MMUSED-fallacy/audio_clips/25_2000/658.wav,0
train,1414,I don't think you do think that.,MMUSED-fallacy/audio_clips/8_1980/442.wav,0
train,1415,"But since they're bred from childhood to fight with one another rather than get results, you know, I would be glad to drop out and spend a little time and see if we couldn't build some bridges.",MMUSED-fallacy/audio_clips/20_1992/355.wav,0
train,1416,"Well, the vice president talks about there being a member, or someone associated with Al Qaida, in Iraq.",MMUSED-fallacy/audio_clips/30_2004/403.wav,0
train,1417,"And so, this is a reasonable policy to protect old stands of trees and at the same time make sure our forests aren't vulnerable to the forest fires that have destroyed acres after acres in the West.",MMUSED-fallacy/audio_clips/31_2004/818.wav,0
train,1418,"Not 15 bucks an hour, but prevailing wage, by having a new infrastructure that in fact, is green.",MMUSED-fallacy/audio_clips/44_2020/1469.wav,0
train,1419,At least three times what we're able to get now.,MMUSED-fallacy/audio_clips/26_2000/551.wav,0
train,1420,"Now, I'm going to make sure you get that.",MMUSED-fallacy/audio_clips/46_2020/1420.wav,0
train,1421,They add another huge obligation on top of it that future generations will have to pay.,MMUSED-fallacy/audio_clips/26_2000/555.wav,0
train,1422,In uh - November of 1975 I met with the leaders of the five industrial nations in France for the purpose of seeing what we could do acting together to meet the problems of uh - the coming recession.,MMUSED-fallacy/audio_clips/6_1976/337.wav,0
train,1423,It's a defective agreement.,MMUSED-fallacy/audio_clips/41_2016/127.wav,0
train,1424,We have them all day every day.,MMUSED-fallacy/audio_clips/21_1992/523.wav,0
train,1425,I will go very quickly.,MMUSED-fallacy/audio_clips/41_2016/1159.wav,0
train,1426,I like those ratings systems.,MMUSED-fallacy/audio_clips/13_1988/279.wav,0
train,1427,"We reduced more regulations, eliminated more programs than my two Republican predecessors.",MMUSED-fallacy/audio_clips/22_1996/67.wav,0
train,1428,So I'll take the pledge and will stay on the issues.,MMUSED-fallacy/audio_clips/20_1992/257.wav,0
train,1429,It's a great success story.,MMUSED-fallacy/audio_clips/30_2004/753.wav,0
train,1430,"Firmness but no belligerence, and by no belligerence I mean that we do not answer insult by insult.",MMUSED-fallacy/audio_clips/4_1960/65.wav,0
train,1431,My path is designed in getting small businesses to grow and hire people.,MMUSED-fallacy/audio_clips/39_2012/574.wav,0
train,1432,"It's not whether we're better off, it's whether they're better off.",MMUSED-fallacy/audio_clips/22_1996/145.wav,0
train,1433,"If the United States fails, then the whole cause of freedom fails.",MMUSED-fallacy/audio_clips/1_1960/58.wav,0
train,1434,"This is a very important topic and it's a very sensitive topic, because a lot of good people disagree on the issue.",MMUSED-fallacy/audio_clips/25_2000/305.wav,0
train,1435,So we have stagnation.,MMUSED-fallacy/audio_clips/22_1996/110.wav,0
train,1436,"My life has been dedicated to equality of opportunity and our democracy should provide that, not equality of reward.",MMUSED-fallacy/audio_clips/23_1996/122.wav,0
train,1437,We've stood up a new government that's been in power now only 90 days.,MMUSED-fallacy/audio_clips/30_2004/52.wav,0
train,1438,Now we've been hurt in recent years in this country.,MMUSED-fallacy/audio_clips/6_1976/592.wav,0
train,1439,Let's try to expand our markets abroad.,MMUSED-fallacy/audio_clips/13_1988/895.wav,0
train,1440,It will be good for our economy and it will be good for job creation.,MMUSED-fallacy/audio_clips/39_2012/353.wav,0
train,1441,The job that we've done.,MMUSED-fallacy/audio_clips/44_2020/1305.wav,0
train,1442,"He said he did the right thing then, he knew it wouldn't work at the time.",MMUSED-fallacy/audio_clips/22_1996/157.wav,0
train,1443,Senator Obama talks about voting for budgets.,MMUSED-fallacy/audio_clips/36_2008/246.wav,0
train,1444,We're not moving ahead in education the way we should.,MMUSED-fallacy/audio_clips/4_1960/461.wav,0
train,1445,We've been strong supporters of Israel.,MMUSED-fallacy/audio_clips/30_2004/470.wav,0
train,1446,We used to be able to do more together on a bipartisan basis than seems possible these days.,MMUSED-fallacy/audio_clips/30_2004/980.wav,0
train,1447,Some of the hardest moments since I've been the governor of the State of Texas is to deal with those cases.,MMUSED-fallacy/audio_clips/28_2000/893.wav,0
train,1448,I do not agree with that point of view.,MMUSED-fallacy/audio_clips/5_1976/153.wav,0
train,1449,It's -- you've got to be consistent when you're the president.,MMUSED-fallacy/audio_clips/31_2004/78.wav,0
train,1450,I have a fearless forecast.,MMUSED-fallacy/audio_clips/21_1992/453.wav,0
train,1451,"And therefore, they shouldn't be treated lightly.",MMUSED-fallacy/audio_clips/7_1976/351.wav,0
